date,GDP,Hours_worked,Real_wage_growth,GDP_Deflator_Inflation,Core_PCE_Inflation,short_term_interest,Consumption_growth,Investment_growth,Spread,expected_inflation,long_term_interest,tfp,GDI
2002-12-31,0.39278268827578344,-155.42546268133924,-0.3768103380018428,0.5786267536255885,0.35524471629679866,0.36,0.13288092009000607,-0.7955468786734698,0.8975,1.7964259583333333,1.0025,-0.2854627603487622,0.9988697904084631
2003-03-31,0.2996555234422438,-155.85786654092226,0.11979347251554473,0.48770991460989066,0.30805242074478656,0.3125,0.04961921193915586,0.0789506307807386,0.8,1.8033533166666667,0.98,-0.05714511009545621,-0.2815982892093505
2003-06-30,0.9313951288684397,-156.3025853414326,1.3877720731680392,0.35119592728545257,0.37833235153010847,0.3125,0.586924921580323,1.6336072575073857,0.7124999999999999,1.8313818166666667,0.905,0.9613468615248282,0.8584838532270211
2003-09-30,1.8854052790409082,-156.71815316092633,0.9232351799036962,0.5705055792452285,0.45667392986645794,0.255,1.154506995882354,2.3268841272399143,0.6449999999999998,1.8019895,1.0575,1.359743098810652,1.3080275897042526
2003-12-31,1.4177533415009602,-156.23622097127966,0.7889048395227014,0.6072056277051985,0.4470381743913343,0.25,0.22598936444433448,1.518358096518746,0.5925,1.79338045,1.0725,0.1583920230589055,1.1064664291072557
2004-03-31,1.2403241688220934,-156.11611496157306,-0.9197039467052803,0.711025121906772,0.5491101774136808,0.25,0.9482750837467968,-0.1254984546260829,0.5625,1.7899339666666667,1.005,-0.11093883007084383,1.500148793756928
2004-06-30,1.2986198564920226,-156.09543880216637,1.0841524834338991,0.8037389542027817,0.5697878716738103,0.2525,0.13306473522352036,2.670947909577137,0.5150000000000001,1.7604087833333333,1.15,0.6141518887094768,1.6551689503129463
2004-09-30,1.2600878519922531,-155.95446755937076,1.21783173027826,0.6323212003409573,0.3569588934849044,0.3575,0.70904208592939,1.999416446214397,0.5375000000000001,1.7479497166666667,1.075,0.6962226711719869,1.5394436163697733
2004-12-31,1.457883978733543,-155.6370223819112,-0.3981139221649249,0.7723112799314258,0.5410873305271124,0.4875,0.8754105568949733,1.6931244960634473,0.5050000000000001,1.7736722999999999,1.0425,-0.4714204981737302,0.9913078641038631
2005-03-31,1.6223827776673083,-155.92467235553792,-0.176069100616838,0.796181557767639,0.7087515825966229,0.6175,0.13968021386352447,1.7185321403250242,0.4175,1.7583715500000001,1.075,0.08695128142977726,1.3804591584082981
2005-06-30,0.9273728701285844,-155.42803828660055,-0.06702921463684064,0.7172212572281289,0.49413016391950393,0.735,0.7324945093309054,1.6521716145842191,0.4524999999999999,1.7533854500000001,1.04,-0.4938289967131979,1.3877193466071969
2005-09-30,1.3570973582345491,-155.22267187496374,0.4243273994983948,0.9076698563575292,0.38844931123200865,0.865,0.6625380447502494,1.624201027724581,0.4425000000000001,1.7665758083333332,1.0525,0.24234061017432657,1.3200057130634324
2005-12-31,1.0307606331888763,-155.0478956577135,-0.2620495067113468,0.8183958755745735,0.6662169125054795,0.995,-0.18115574622630248,0.42195536918345766,0.4624999999999999,1.7347934916666667,1.1225,0.2023202790586093,1.9746801777017264
2006-03-31,1.7928871093195298,-154.70398173279972,1.169561853371523,0.7059832492691598,0.5778205817983384,1.1125,0.6494098917838365,1.8439440684272057,0.43499999999999983,1.7529864083333333,1.1425,0.7294452760002799,1.9970416288140225
2006-06-30,0.8346839620145374,-154.5666923870382,-0.6970596089092701,0.8692687550673206,0.7938542222637679,1.2275,0.22878056304209693,-1.0785029582537575,0.4175,1.706264875,1.2675,-1.078746358740124,0.9829022955012867
2006-09-30,0.5250296304577962,-154.55513010939455,-0.42931202339522995,0.6961715078453778,0.5368120158061984,1.3125,0.3407451669432682,-1.1332859650424965,0.4224999999999999,1.7152303500000001,1.225,-1.2533061179302751,0.7612307754256253
2006-12-31,0.895686943511409,-153.84778606456518,1.2051639185124794,0.3568942206318759,0.43021494335588883,1.31,0.10883218027668562,-0.6268971883867991,0.4125000000000001,1.7695645166666667,1.1575,-0.3316102365257266,0.26397817097181253
2007-03-31,0.8371016592881197,-154.18990293175014,1.316298057697092,0.9463163383516715,0.6863912800976202,1.3125,0.1675645837553752,-0.9388544190649384,0.405,1.7384405416666666,1.17,-1.0183722780868811,0.5328496145639683
2007-06-30,1.0247619821087017,-154.66259475732284,-0.7554637725484272,0.6928824147433232,0.4161169259850439,1.3125,0.13645345775517015,-0.4401288821346938,0.41000000000000014,1.7263835250000001,1.2125,-0.7367949001379113,0.8959958605397667
2007-09-30,0.8047966389081118,-154.91285316718,-0.09039968460499287,0.5450992300893631,0.48986908757751024,1.2675,0.37005020561844404,-1.461023664853478,0.47499999999999987,1.7362871666666666,1.1825,-1.6063147458703575,-0.6331848505301885
2007-12-31,0.7184663365657151,-155.00163486902323,0.7752337981754592,0.4042969195250379,0.6882658069848446,1.125,0.6887255281534443,-1.6973510734931807,0.5625,1.7767862666666665,1.065,-0.3960098051358826,0.12965560515292296
2008-03-31,-0.002091981681084931,-155.28587069770762,0.578157379796991,0.3694613744401387,0.5288766825979785,0.795,0.3623397036901288,-1.6572801457826358,0.7725,1.8324935416666666,0.915,-2.356078424901469,0.3640027288768888
2008-06-30,0.8177676576741177,-155.73692685641362,-0.3150499210959404,0.4832831465988008,0.4188128332562435,0.52,0.5036843600810137,-1.4235210905365392,0.775,1.8078959916666668,0.9725,-0.437997353947103,0.041486848265659404
2008-09-30,-0.07571101408099246,-156.7841129506367,0.2830859888529838,0.7505556504622923,0.5091330127975802,0.485,-0.7621674034814951,-2.971707240299537,0.8375,1.7801444666666666,0.965,-0.8120473210790671,0.3354590302155458
2008-12-31,-2.27598640157729,-158.50167375411732,1.0684381318892198,0.24179163475848142,-0.07842201673717852,0.1275,-3.0605753338499575,-6.442433646125423,1.3975,1.88256165,0.8125,-3.083983509620191,-2.360751074926215
2009-03-31,-1.2586428436436314,-160.95358258148937,-2.6456025879310188,-0.07902639892858332,-0.0011370032006574604,0.045,-0.8904069301178374,-8.970524378444722,1.3675000000000002,1.9382270583333332,0.685,-1.5226311809864888,-1.781118947768734
2009-06-30,-0.5769145986059154,-162.63879281197825,2.763394123171815,-0.16615899696601488,0.39036839477546437,0.045,-0.162835282264151,-5.094740200157943,1.1675,1.8845580416666667,0.8275,1.3973330510542528,-0.05013079467652837
2009-09-30,0.20037454489902906,-163.24865064836342,0.6715984105493054,0.11871316340155147,0.3538706130851388,0.0375,0.9687077738075978,-1.080855199543329,0.785,1.8316748833333332,0.88,1.1269621540594328,0.2603230162993242
2009-12-31,1.1176073203019499,-163.9661775962532,0.14167758400540145,0.31588117555321205,0.6210431400761607,0.03,0.06870263309162183,-0.32678873540259445,0.7175,1.8521483166666668,0.865,2.0037811201977704,1.582717089091945
2010-03-31,0.6622518346889539,-163.9143639340509,-1.25985711663587,0.2868119187756868,0.3415017062951442,0.0325,0.5675543684631634,-0.9525970654332028,0.6425,1.8391094,0.93,-0.48107147739398903,0.7253164313254956
2010-06-30,1.2346137862715878,-163.07086602509173,0.7054474046313493,0.4873768099495024,0.26901991454604257,0.0475,0.3444505945203957,2.799850085309785,0.6724999999999999,1.8499655750000001,0.8725,0.49904772451861434,1.2296551085673624
2010-09-30,0.8202856491563715,-162.94296640540404,0.27940074699285067,0.30354794698368437,0.1537193699446604,0.0475,0.3489893157590629,-0.011488441949580874,0.7475,1.9181269916666666,0.6975,1.1937749168307146,1.5515085852195298
2010-12-31,0.8479405188144273,-163.32899426160327,-0.2537554039021783,0.5788679938449448,0.31560841889257674,0.0475,0.4158727504757209,1.3804891968279165,0.7625000000000001,1.9334247166666665,0.715,-0.7011867062544456,0.5844545893976427
2011-03-31,0.21474513572692366,-163.19205214254032,1.3794531856587036,0.5105265522442615,0.4384175303544069,0.0375,0.6492013874286329,-0.4431328184713479,0.6575,1.8745423416666667,0.865,-1.3221487740159783,0.5629622598502415
2011-06-30,1.1394801353813655,-163.01421745820755,-1.5317115767263807,0.659154716699728,0.5826809821878776,0.0225,0.22820904591691615,1.97767725991973,0.6599999999999999,1.8728641666666666,0.8025,-0.373339575012856,1.1904999238928404
2011-09-30,0.3460894420013627,-162.99390389362912,0.17961217417978917,0.6004319301923466,0.4558412451705962,0.02,-0.06671689920558777,3.4811805856124423,0.7575,1.9351126583333333,0.6075,-1.3707529959442555,0.5818402168512371
2011-12-31,1.0026459411180522,-162.3482637949808,-1.6082118204239833,0.11856784502386475,0.35577516764480066,0.0175,0.15093149347267243,2.405119007304357,0.8,1.9717389333333335,0.5125,0.8698145038865356,0.802741402381768
2012-03-31,0.5894213039780105,-162.38091525183444,1.7825745919861975,0.5853357994473285,0.6287792141119297,0.025,-0.036718241441047184,2.1583130100209402,0.79,1.9810659916666666,0.51,1.3472890080075326,1.7276743028402652
2012-06-30,0.6378539124486604,-162.3613741190519,0.09188747612559056,0.4120114547452758,0.41268802359208934,0.0375,-0.21507998428900166,1.6731154844151774,0.8174999999999999,1.9899416916666666,0.455,-1.0668317697732954,0.4229202083146255
2012-09-30,0.4462886552982326,-162.34153971688247,-0.5508158565356351,0.5474348700762022,0.2885166014348073,0.035,-0.2993312841743645,-0.23487800477663967,0.8075000000000001,2.000421908333333,0.41,-1.7687625043342494,-0.5530131854988518
2012-12-31,0.36815303917001607,-162.01391312706534,2.043997686582852,0.4997287524340699,0.44192329695347254,0.04,0.20876798245748063,1.1812714499246368,0.7150000000000001,1.9960947500000001,0.4275,0.012413464030611571,1.6770463692250104
2013-03-31,1.1076421199129438,-162.31315319065064,-1.9332618392278456,0.3965074317791917,0.3898848637960306,0.035,0.33162718180426154,1.2934146042081096,0.7149999999999999,2.005072325,0.4875,-0.30683985773121936,0.11838533377912519
2013-06-30,0.2644849418712347,-162.17164767628108,0.46315056796421217,0.21513475410044336,0.2810545647719209,0.03,-0.09662691468586004,0.9237850619625121,0.71,2.005064658333333,0.5,-0.5467508310378634,0.6004025998385121
2013-09-30,1.0934968608126372,-162.36731908833937,-0.7063916767868876,0.4889520526200286,0.39257761376196854,0.0225,0.08350235757879076,1.4005964640507074,0.6725000000000001,1.9358214166666667,0.6775,-0.3552700059822012,0.33781030010784363
2013-12-31,1.1502417738289417,-162.66138275736034,0.2745048702354834,0.5274506580723148,0.4300627418327707,0.0225,0.471628703016691,1.4257606660995847,0.6525000000000001,1.9386184416666667,0.6875,0.23553874821712692,0.8564644248976627
2014-03-31,-0.1782260455512663,-162.44849281750058,1.5018408981006501,0.37863381601761503,0.3158196559201798,0.0175,0.22722480860704053,1.302505944648935,0.5900000000000001,1.9281106833333332,0.69,-1.8425705547975133,0.8259707417158868
2014-06-30,1.6301007668475087,-161.65772999643656,-1.1019553634039885,0.5642380598860797,0.43524612882599456,0.0225,0.6196294370924171,2.324116373180729,0.55,1.910694425,0.655,1.609759269374254,1.7234079945167124
2014-09-30,1.3725718911745233,-161.45438625173995,0.11990439609130613,0.410244235238455,0.37499195249930395,0.0225,0.6015768178252223,1.90389587924642,0.56,1.90211635,0.625,0.320277877911668,1.3070997270092644
2014-12-31,0.35849782664945096,-160.78254245779974,0.9762755672253314,0.09920020653533257,0.27070660500578825,0.025,0.6686251738302396,1.2364527192564978,0.6150000000000001,1.9132928916666665,0.57,-0.625513477397668,0.7115740539827442
2015-03-31,0.4176979450462248,-161.080895444342,1.208709699512544,-0.05475461289430328,0.16726320837330277,0.0275,-0.053827300306608095,0.29282259901002305,0.6325000000000001,1.9639665083333333,0.4925,0.3041134639811098,0.1905628711758034
2015-06-30,0.9662436307620759,-161.1915616178278,0.3114081494481592,0.572919843819264,0.4443277930223033,0.0325,0.38682378418455343,0.2538533877013194,0.665,1.9308112333333334,0.5425,-0.3712644232943979,0.6949963012727434
2015-09-30,0.4099216615090384,-160.99358081587962,0.3507104175291299,0.2647404423503197,0.32191193800201745,0.0325,0.4416421676896931,0.650882655389573,0.755,1.9133849500000002,0.555,-0.9812815307039144,0.1782979723243816
2015-12-31,-0.0734064630553366,-160.80278536105146,-0.1887633309557435,-0.0020495583202162493,0.24897644500052607,0.04,0.07646036285287039,-0.4764140540803652,0.8075,1.9284803,0.5475,-1.6149882475887853,-0.05834202486139084
2016-03-31,0.15818629677974982,-160.5513577158772,0.12262420664322926,-0.08714508156195677,0.4173401940435362,0.09,0.5541375685138128,0.1403763043651196,0.8474999999999999,1.941149775,0.48,0.2997769953641462,0.178532710348156
2016-06-30,0.7608860402613882,-160.65184086855464,-0.31946705875884884,0.6777261380499944,0.5469736273010284,0.0925,0.21212848924525574,0.14507375555208313,0.73,1.9425833833333335,0.4375,-2.1592236415185373,-0.03081251616787739
2016-09-30,0.6960732094800637,-160.5515654537667,0.1854703032354424,0.2553812009193912,0.4336110697914286,0.0975,0.515205188698431,0.7252630102083657,0.6749999999999999,1.9578640666666667,0.39,0.391994529046133,0.6445784675915611
2016-12-31,0.7688547303716486,-160.64085690046159,0.5840423075723307,0.48252465692035784,0.34392451384102074,0.1125,0.22162713286535407,0.6700371162169816,0.6275,1.92361855,0.5325,0.21747370167558217,0.7056212218761182
2017-03-31,1.1068725834690873,-160.13530651604785,0.49118174386281255,0.5083833499815782,0.4624297344232531,0.175,0.9519170361515172,1.225770406790616,0.555,1.8973904166666666,0.61,-0.42352382694813656,1.4333400622945636
2017-06-30,0.6131479034793941,-159.62018141504655,0.35327403502568827,0.26125416788893574,0.3341548147398399,0.2375,0.2290473789079428,1.0304409431180162,0.56,1.9226392749999999,0.565,-0.5007638566276881,0.6683534778765932
2017-09-30,1.0682221078062604,-159.7744659470952,0.7521337176040598,0.5124828544745164,0.30208481340681104,0.2875,0.2859197984421691,0.36224807630080846,0.5225,1.9159362249999998,0.56,0.23661394887313036,0.7736419922421689
2017-12-31,1.5057896426224904,-159.71418088027633,0.720173519300616,0.6131202644602318,0.44346854547212544,0.3,0.8424802567462031,1.6003140201513943,0.47499999999999987,1.8892382333333333,0.5925,0.38532627122047713,1.4441013325150909
2018-03-31,1.055752373749419,-159.34330520480208,0.00990770717529399,0.6340372481944634,0.6343689499837879,0.3625,0.39681919698884016,1.2221799884837736,0.4275,1.8750006416666665,0.69,-0.3205278464214891,0.9706031436002238
2018-06-30,1.0319681729108243,-159.13932498912882,-0.20432895248998859,0.70448081879535,0.535084717186951,0.435,0.151762668865274,0.6202698836652587,0.4650000000000001,1.8648429666666666,0.73,-0.15639014571342935,1.1024286619958357
2018-09-30,0.8161348414533087,-158.87869489764284,0.5533636756559385,0.43084775484629745,0.31889815915127073,0.4825,0.12767032354465968,-0.017730290689854655,0.46999999999999986,1.8439806,0.7325,-0.2154262405519748,1.1731622771731232
2018-12-31,0.32464275923524966,-158.938370340336,-0.08073204060301577,0.4299701170777048,0.4652353134082077,0.555,0.013857748009282744,-0.2255994632461622,0.5275,1.8406413583333334,0.7575,-1.14201102001966,0.5951516560181336
2019-03-31,1.0079708152106015,-158.79075117587638,2.392829042415881,0.3449716106566747,0.3990001108800101,0.6,0.12199812764475126,0.5219034795420185,0.58,1.9065752833333334,0.6625,0.9627016803167837,1.3744370527159155
2019-06-30,1.1373696232010566,-158.84111315531004,-0.4409883163394419,0.4950242422275153,0.4380361308789382,0.6,0.6469518561441845,1.5511702459571453,0.5674999999999999,1.9427428249999998,0.5825,-0.08457501427656099,0.5393254016774485
2019-09-30,1.2177704674765533,-158.71831567772475,-0.29645936248964727,0.3104294200223734,0.37448889414797293,0.5475,0.7242843583926906,0.7943117731155525,0.5549999999999999,1.9670297666666667,0.45,0.13624033438317,0.7469435072275044
2019-12-31,0.7302343987147797,-158.453795994494,1.397508532758745,0.3161648989141952,0.3164483507180016,0.4125,0.4893310792643213,-0.8310127626767638,0.53,1.9553445416666668,0.4475,0.09770819125027651,0.8756863174516294
2020-03-31,-0.7497776780542864,-159.33704415294315,2.2422154482092678,0.47333300828213964,0.42547954521801046,0.3125,-1.6624193498060436,-0.7822049579051082,0.6275000000000001,1.9897119833333332,0.345,-2.0202229786534844,0.00953517023596362
2020-06-30,-8.78487736566158,-171.86086791168486,6.771424999548092,-0.4035283151462288,-0.1904753364815548,0.015,-9.201486767239775,-7.650684565007815,0.805,2.0789533916666665,0.1725,-5.195718316664837,-9.64843645010176
2020-09-30,8.156106522334383,-165.34423411050275,-3.2162185343826892,0.8793691750033084,0.7644881258174863,0.0225,8.251629705580399,5.656526625864089,0.665,2.0384287083333335,0.1625,6.289893709213038,7.026377342510104
2020-12-31,1.5257730714768325,-162.74628416241376,1.602488159647232,0.6958996607965062,0.4392442207309166,0.0225,0.9578399297216045,3.257392026466732,0.61,2.0307216083333333,0.215,2.55561983454222,4.057300334884761
2021-03-31,2.640022777568829,-162.22463237261778,-1.2094502552739208,1.302234413394121,0.8764958803933354,0.02,2.037240372713711,1.69716991457598,0.5375000000000001,2.0162997166666665,0.33,0.0046423570930181485,2.130580692951156
2021-06-30,2.904510125440174,-161.22821975157336,-0.010496865303939729,1.508972141155951,1.461539040618387,0.0175,3.0844006165646753,0.7808460255446903,0.48999999999999994,1.9785176166666667,0.3975,0.02932405370405716,2.528646351427355
2021-09-30,2.125421969657726,-160.72716920684863,-0.13807010970493805,1.4667080957223355,1.178539105192744,0.0225,0.45457665233819,-0.30117359170258595,0.48000000000000004,1.9710200416666668,0.33,-0.36284228573510646,2.1979971334365356
2021-12-31,3.249927886013859,-159.55133508719234,-0.28706257442648736,1.7232559718245,1.265029243085447,0.02,0.7452662080614125,0.6560313765575643,0.4425,1.9474824083333333,0.385,0.6430704115526461,3.067450502045732
2022-03-31,1.0130856967730306,-158.9168659402966,-1.433147946965617,2.0063572443759448,1.4477685639837645,0.03,-0.6495105702528647,1.5481806482515736,0.5025000000000001,1.9029248666666665,0.485,-2.344852405560763,1.6295666419499977
2022-06-30,1.897680802822732,-158.73850706231426,-2.0585916292611346,2.1787241872967655,1.1531582835280219,0.1925,-0.08578694600771541,-0.10535500540154175,0.5224999999999999,1.793090625,0.7325,-1.6591313670582204,2.03901575456813
2022-09-30,1.5609314667859309,-158.87864898276024,0.6054341514214787,1.0911519601930486,1.2164792151438952,0.545,0.2554552990072345,-0.7721480823843052,0.5599999999999999,1.8176538333333334,0.7775,-0.9367603217952213,1.5641852724029182
2022-12-31,1.3855838642545582,-159.2452354376692,-0.9337259843194377,0.9462328240136486,1.1494925411226653,0.9125,0.16854826958150326,-1.6554482309810936,0.5349999999999999,1.7879286166666666,0.9575,-1.9042807938780288,-0.00834444394519629
2023-03-31,0.9880379578441456,-158.78509407228387,0.6009829146928949,0.9678804727500712,1.2094151194926184,1.1275,0.4457559005282441,0.2938230912933548,0.48749999999999993,1.8208356,0.9125,-0.7147289873885704,0.5558892055304021
2023-06-30,0.7359037815954927,-158.98104407636637,0.9705594480761859,0.4155922813927404,0.8986091581589584,1.2475,0.20887132336522285,0.6540103761869531,0.5225,1.8732333749999999,0.8975,-1.2193816851561665,0.3383906768575695
2023-09-30,1.7793076015802711,-158.87495551023824,0.3472474840056444,0.8146351404553442,0.5057059825691823,1.315,0.36759127410279646,0.034090013765997185,0.45499999999999985,1.8395835916666665,1.0375,-0.14129234889762002,1.0612381911115687
2023-12-31,1.0227072162567463,-159.08648896486224,0.465230649933579,0.413766223379497,0.5056584319917512,1.3325,0.6106685769725395,0.8306845961669751,0.4375,1.789567725,1.11,0.6035228587627092,1.3646727287708327
2024-03-31,,,,,,1.3325,,,0.39250000000000007,1.8317109999999999,1.04,,
